family,date,method,plan_cost_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,soc_start_kwh,soc_end_kwh
Q4-2,2025-05-27,m3,32491.262296377226,32491.262296377226,11148.1875706187,43639.44986699593,2616.502007003015,1200.0000000000005,1200.0000000000014
Q4-2,2025-05-28,m3,32292.495647585725,32292.495647585725,21038.673062653084,53331.16871023881,5122.938553014181,1200.0000000000014,1200.000000000003
Q4-2,2025-05-29,m3,32621.79129680439,32621.79129680439,23079.03809942423,55700.82939622862,5187.973435778129,1200.000000000003,1199.9999999999995
Q4-2,2025-05-30,m3,12474.917053400231,12474.917053400231,1814.941421595655,14289.858474995886,854.8864558016851,1199.9999999999995,1199.9999999999986
Q4-2,2025-05-31,m3,10647.351482390084,10647.351482390084,6399.582946063196,17046.934428453278,2339.102567029229,1199.9999999999986,1200.0000000000045
Q4-2,2025-06-01,m3,35179.23476656004,35179.23476656004,92154.92202433289,127334.15679089293,20714.63912254624,1200.0000000000045,1200.000000000003
Q4-2,2025-06-02,m3,36328.93678423016,36328.93678423016,77307.88240917388,113636.81919340404,16940.359641260016,1200.000000000003,1200.00000000001
Q4-2,2025-06-03,m3,39882.62268606025,39882.62268606025,48777.58501437503,88660.20770043528,11068.432434178481,1200.00000000001,1199.9999999999989
Q4-2,2025-06-04,m3,40492.01106458179,40492.01106458179,51722.11316679921,92214.12423138099,12227.12792206679,1199.9999999999989,1200.0000000000061
Q4-2,2025-06-05,m3,43632.484599095,43632.484599095,40436.47256195,84068.957161045,8883.774812483418,1200.0000000000061,1200.0000000000045
Q4-2,2025-06-06,m3,17214.431022847406,17214.431022847406,18793.337921215403,36007.76894406281,6348.232708905921,1200.0000000000045,1200.0000000000005
Q4-2,2025-06-07,m3,13918.251663952877,13918.251663952877,28220.967243007326,42139.2189069602,8092.8081504457605,1200.0000000000005,1199.9999999999986
Q4-2,2025-06-08,m3,46005.38523767538,46005.38523767538,23352.27330708974,69357.65854476512,4497.894077216331,1199.9999999999986,1199.9999999999984
Q4-2,2025-06-09,m3,48218.341219479975,48218.341219479975,25362.443724452118,73580.78494393209,5078.581573537896,1199.9999999999984,1199.9999999999916
Q4-2,2025-06-10,m3,48805.87803404659,48805.87803404659,20811.63029886526,69617.50833291185,4571.360936859221,1199.9999999999916,1199.9999999999952
Q4-2,2025-06-11,m3,50274.265847294184,50274.265847294184,32107.2345485984,82381.50039589258,6250.016636264113,1199.9999999999952,1199.999999999997
Q4-2,2025-06-12,m3,52356.20792138192,52356.20792138192,13860.337128790472,66216.5450501724,2822.3592993296807,1199.999999999997,1200.0000000000002
Q4-2,2025-06-13,m3,20326.948742226108,20326.948742226108,4422.772467939579,24749.721210165688,1634.2180920229862,1200.0000000000002,1199.9999999999986
Q4-2,2025-06-14,m3,16271.875488136277,16271.875488136277,10660.082101921607,26931.957590057886,3405.657342114139,1199.9999999999986,1200.0000000000018
Q4-2,2025-06-15,m3,47299.89019930044,47299.89019930044,23767.02953405755,71066.919733358,4631.771667160496,1200.0000000000018,1200.000000000008
Q4-2,2025-06-16,m3,50499.579345766266,50499.579345766266,16396.107385485004,66895.68673125128,3568.7215022200435,1200.000000000008,1199.9999999999932
Q4-2,2025-06-17,m3,51020.128004643295,51020.128004643295,24643.62730761016,75663.75531225346,5167.44369157078,1199.9999999999932,1199.999999999995
Q4-2,2025-06-18,m3,51979.515807560805,51979.515807560805,11232.418258659924,63211.934066220725,2490.9508529428335,1199.999999999995,1200.0000000000002
Q4-2,2025-06-19,m3,49163.14779700029,49163.14779700029,15333.419292941737,64496.56708994202,3008.643877258014,1200.0000000000002,1199.9999999999923
Q4-2,2025-06-20,m3,20158.000321201747,20158.000321201747,1076.5090835232143,21234.509404724962,536.545737196225,1199.9999999999923,1200.0
Q4-2,2025-06-21,m3,15771.268127995834,15771.268127995834,8608.282110648193,24379.550238644028,2650.0461960759912,1200.0,1199.9999999999998
Q4-2,2025-06-22,m3,46876.40828891499,46876.40828891499,17266.728947751006,64143.13723666599,3533.8673471371517,1199.9999999999998,1199.9999999999977
Q4-2,2025-06-23,m3,47832.549003602544,47832.549003602544,14109.273100396316,61941.82210399886,2937.51044924442,1199.9999999999977,1199.9999999999907
Q4-2,2025-06-24,m3,49861.39245423491,49861.39245423491,38836.62934578754,88698.02180002246,8079.119990987615,1199.9999999999907,1199.9999999999925
Q4-2,2025-06-25,m3,48701.78368718596,48701.78368718596,15308.85514553716,64010.638832723125,3454.1189455165304,1199.9999999999925,1199.9999999999964
Q4-2,2025-06-26,m3,47017.60864253041,47017.60864253041,14778.46538961484,61796.07403214525,3080.2373420982744,1199.9999999999964,1199.9999999999934
Q4-2,2025-06-27,m3,17425.576669927843,17425.576669927843,2187.859900385268,19613.43657031311,868.5161273673692,1199.9999999999934,1199.9999999999975
Q4-2,2025-06-28,m3,15264.896893890103,15264.896893890103,9225.472046358525,24490.368940248627,3084.035924124045,1199.9999999999975,1200.000000000003
Q4-2,2025-06-29,m3,47500.94968466036,47500.94968466036,20666.470376426187,68167.42006108654,4427.080942238866,1200.000000000003,1199.9999999999964
Q4-2,2025-06-30,m3,49011.96832025594,49011.96832025594,13326.801786987477,62338.770107243414,3027.0250367616313,1199.9999999999964,1199.9999999999943
Q4-2,2025-07-01,m3,54381.03520064904,54381.03520064904,43370.19080421374,97751.22600486278,9962.567091496483,1199.9999999999943,1199.9999999999905
Q4-2,2025-07-02,m3,53594.60404519526,53594.60404519526,38908.72999786791,92503.33404306317,8601.220739979952,1199.9999999999905,1199.9999999999957
Q4-2,2025-07-03,m3,55094.56528371657,55094.56528371657,47547.385185581225,102641.9504692978,9391.18523369038,1199.9999999999957,1200.0000000000005
Q4-2,2025-07-04,m3,22297.071460862644,22297.071460862644,20446.249804406645,42743.32126526929,5637.023323596503,1200.0000000000005,1200.0000000000016
Q4-2,2025-07-05,m3,20267.516925150383,20267.516925150383,21441.631544389937,41709.14846954032,6147.15030918057,1200.0000000000016,1199.9999999999957
Q4-2,2025-07-06,m3,52994.15008370941,52994.15008370941,61065.48809003305,114059.63817374247,11484.525509261844,1199.9999999999957,1199.9999999999955
Q4-2,2025-07-07,m3,58080.44562313177,58080.44562313177,16721.403026455784,74801.84864958755,3135.2396802199164,1199.9999999999955,1199.9999999999932
Q4-2,2025-07-08,m3,60079.71051868669,60079.71051868669,19380.330653875084,79460.04117256177,3561.8800497218062,1199.9999999999932,1199.9999999999982
Q4-2,2025-07-09,m3,58176.72374847923,58176.72374847923,14356.99116907097,72533.7149175502,2287.4016642275706,1199.9999999999982,1199.9999999999964
Q4-2,2025-07-10,m3,58085.724855147266,58085.724855147266,14667.761505711465,72753.48636085873,2728.4069659552392,1199.9999999999964,1200.0000000000007
Q4-2,2025-07-11,m3,26578.18997098491,26578.18997098491,8073.520406707779,34651.71037769269,2920.317246525302,1200.0000000000007,1200.0
Q4-2,2025-07-12,m3,22576.65161498808,22576.65161498808,12557.074606088565,35133.72622107665,3895.5106807857696,1200.0,1200.0000000000032
Q4-2,2025-07-13,m3,55146.39144219225,55146.39144219225,15283.282115228765,70429.67355742102,2359.662013919196,1200.0000000000032,1199.9999999999984
Q4-2,2025-07-14,m3,54655.91396402696,54655.91396402696,16082.53090536726,70738.44486939421,2923.0887126769762,1199.9999999999984,1199.9999999999986
Q4-2,2025-07-15,m3,56298.525985764325,56298.525985764325,18358.744544594498,74657.27053035883,4201.645690999307,1199.9999999999986,1199.9999999999966
Q4-2,2025-07-16,m3,55450.35421541704,55450.35421541704,18396.300745298657,73846.6549607157,3646.9805108376254,1199.9999999999966,1199.9999999999948
Q4-2,2025-07-17,m3,54610.69085520641,54610.69085520641,25915.446762840642,80526.13761804705,4877.68636090248,1199.9999999999948,1199.999999999991
Q4-2,2025-07-18,m3,25783.207573578326,25783.207573578326,5416.836996618489,31200.044570196813,1968.028738431793,1199.999999999991,1200.0000000000045
Q4-2,2025-07-19,m3,22743.95943291342,22743.95943291342,8685.84533487886,31429.80476779228,2556.0059429422263,1200.0000000000045,1200.0000000000011
Q4-2,2025-07-20,m3,53649.74880534061,53649.74880534061,17668.808227759473,71318.55703310008,3618.307854611244,1200.0000000000011,1199.9999999999993
Q4-2,2025-07-21,m3,54827.78826876104,54827.78826876104,22057.54059077811,76885.32885953915,4638.269601355385,1199.9999999999993,1199.9999999999973
Q4-2,2025-07-22,m3,55980.72664791632,55980.72664791632,15092.91383890015,71073.64048681647,3144.108278871322,1199.9999999999973,1199.9999999999945
Q4-2,2025-07-23,m3,54637.496460868315,54637.496460868315,22976.783936434134,77614.28039730244,4464.501593869255,1199.9999999999945,1199.9999999999977
Q4-2,2025-07-24,m3,55346.79520639338,55346.79520639338,22617.01514234775,77963.81034874113,4617.277510184729,1199.9999999999977,1199.9999999999948
Q4-2,2025-07-25,m3,25761.509283141575,25761.509283141575,1939.2704163696221,27700.779699511197,732.7661911113654,1199.9999999999948,1200.0000000000011
Q4-2,2025-07-26,m3,23371.635754841176,23371.635754841176,6338.460790815719,29710.096545656896,2487.5966389551318,1200.0000000000011,1199.9999999999945
Q4-2,2025-07-27,m3,54525.33479765171,54525.33479765171,22766.06789581906,77291.40269347077,4393.911579597073,1199.9999999999945,1199.9999999999952
Q4-2,2025-07-28,m3,55174.33309295986,55174.33309295986,31855.76678767593,87030.0998806358,6705.818552184324,1199.9999999999952,1199.9999999999986
Q4-2,2025-07-29,m3,55963.83789527674,55963.83789527674,21614.25860933212,77578.09650460885,4350.044454496279,1199.9999999999986,1200.0000000000039
Q4-2,2025-07-30,m3,55753.7742295935,55753.7742295935,21843.63781940675,77597.41204900025,4463.8496047225635,1200.0000000000039,1199.9999999999952
Q4-2,2025-07-31,m3,55975.51250282285,55975.51250282285,20178.99344492796,76154.50594775082,3714.1658544144093,1199.9999999999952,1199.9999999999923
Q4-2,2025-08-01,m3,24940.814494260892,24940.814494260892,1449.2830931075096,26390.0975873684,435.0231243088174,1199.9999999999923,1200.000000000002
Q4-2,2025-08-02,m3,23134.230537797426,23134.230537797426,3503.024774356008,26637.255312153433,1043.998783915882,1200.000000000002,1200.000000000006
Q4-2,2025-08-03,m3,53198.71149321819,53198.71149321819,10601.939785863126,63800.651279081314,2050.4441200149786,1200.000000000006,1199.9999999999966
Q4-2,2025-08-04,m3,53025.388488296674,53025.388488296674,8863.300160629475,61888.68864892615,2030.6694512968209,1199.9999999999966,1200.0000000000018
Q4-2,2025-08-05,m3,52079.75543270755,52079.75543270755,8140.763321166789,60220.518753874334,1852.879248415092,1200.0000000000018,1199.999999999997
Q4-2,2025-08-06,m3,51412.73500061146,51412.73500061146,22251.21622647799,73663.95122708945,4509.00612975279,1199.999999999997,1199.9999999999968
Q4-2,2025-08-07,m3,50677.691173898565,50677.691173898565,12625.515140880423,63303.20631477899,2724.450460633736,1199.9999999999968,1199.9999999999984
Q4-2,2025-08-08,m3,23497.61318419363,23497.61318419363,2066.093196587433,25563.706380781063,793.1777328267624,1199.9999999999984,1200.0000000000073
Q4-2,2025-08-09,m3,21959.733634084958,21959.733634084958,5279.117781171731,27238.85141525669,1871.858403632399,1200.0000000000073,1200.000000000001
Q4-2,2025-08-10,m3,47571.483195520406,47571.483195520406,30609.75629712596,78181.23949264636,6441.476501547464,1200.000000000001,1200.0000000000007
Q4-2,2025-08-11,m3,48635.06714446417,48635.06714446417,17590.663833691084,66225.73097815525,3729.38723067671,1200.0000000000007,1199.999999999997
Q4-2,2025-08-12,m3,49637.800730703515,49637.800730703515,25604.149175893508,75241.94990659703,5141.6836574245735,1199.999999999997,1199.9999999999986
Q4-2,2025-08-13,m3,49487.78658642803,49487.78658642803,19287.846414192023,68775.63300062006,3939.8352790843333,1199.9999999999986,1200.0000000000039
Q4-2,2025-08-14,m3,49027.97900710421,49027.97900710421,23870.29919557012,72898.27820267432,4810.407373108828,1200.0000000000039,1199.9999999999982
Q4-2,2025-08-15,m3,23397.827754656115,23397.827754656115,4283.668425898442,27681.496180554557,1781.6436185612924,1199.9999999999982,1200.000000000005
Q4-2,2025-08-16,m3,21923.895710703015,21923.895710703015,5498.451068177441,27422.346778880456,1728.222620887119,1200.000000000005,1200.0000000000023
Q4-2,2025-08-17,m3,47887.76972947299,47887.76972947299,16839.71709569017,64727.486825163156,3354.424358357377,1200.0000000000023,1199.9999999999968
Q4-2,2025-08-18,m3,48974.1555734118,48974.1555734118,20718.539933611923,69692.69550702372,3963.478068338228,1199.9999999999968,1199.9999999999986
Q4-2,2025-08-19,m3,49340.48762375636,49340.48762375636,13707.717604095033,63048.20522785139,2925.368540510607,1199.9999999999986,1199.9999999999957
Q4-2,2025-08-20,m3,49228.179604451034,49228.179604451034,38521.82204677687,87750.00165122791,8042.492352923371,1199.9999999999957,1199.9999999999986
Q4-2,2025-08-21,m3,49394.112169442466,49394.112169442466,17380.530197234668,66774.64236667713,3552.4955854791524,1199.9999999999986,1199.9999999999984
Q4-2,2025-08-22,m3,23835.154209570963,23835.154209570963,5266.60300206415,29101.757211635115,1969.364867416121,1199.9999999999984,1200.0000000000014
Q4-2,2025-08-23,m3,22229.527577176817,22229.527577176817,5409.735010401466,27639.262587578283,2044.7288171554696,1200.0000000000014,1200.0000000000005
Q4-2,2025-08-24,m3,48132.93863741157,48132.93863741157,23447.70230585769,71580.64094326926,4704.625494893604,1200.0000000000005,1200.0000000000002
Q4-2,2025-08-25,m3,49830.3887036807,49830.3887036807,31591.676004796114,81422.06470847681,7047.531152769108,1200.0000000000002,1200.0
Q4-2,2025-08-26,m3,50371.202853386356,50371.202853386356,14246.451221624015,64617.654075010374,2835.7164150434346,1200.0,1200.000000000001
Q4-2,2025-08-27,m3,50139.68866369089,50139.68866369089,21524.231560151024,71663.92022384191,4071.5595569327547,1200.000000000001,1200.0000000000016
Q4-2,2025-08-28,m3,49806.310880036006,49806.310880036006,33188.24844371078,82994.55932374678,6886.59895792377,1200.0000000000016,1199.9999999999998
Q4-2,2025-08-29,m3,24306.246071704954,24306.246071704954,4018.8774793511047,28325.12355105606,1522.147665187556,1199.9999999999998,1199.9999999999993
Q4-2,2025-08-30,m3,22432.904079232747,22432.904079232747,6608.024990646616,29040.929069879363,2319.048525795025,1199.9999999999993,1200.0000000000014
Q4-2,2025-08-31,m3,47795.24971507282,47795.24971507282,22168.613787949493,69963.86350302232,4799.83252692496,1200.0000000000014,1200.000000000003
Q4-2,2025-09-01,m3,44494.744610966314,44494.744610966314,2316.984547332493,46811.72915829881,666.3393801498237,1200.000000000003,1199.9999999999936
Q4-2,2025-09-02,m3,42017.06811761448,42017.06811761448,4948.125540801141,46965.19365841562,971.1951027284857,1199.9999999999936,1199.9999999999966
Q4-2,2025-09-03,m3,42980.089565001326,42980.089565001326,3600.5478201543647,46580.63738515569,750.195738726262,1199.9999999999966,1199.9999999999998
Q4-2,2025-09-04,m3,40093.77426598889,40093.77426598889,9380.026360742457,49473.80062673135,1876.5955627132685,1199.9999999999998,1200.0000000000014
Q4-2,2025-09-05,m3,17985.234550520792,17985.234550520792,111.06573622087741,18096.30028674167,63.11419054883231,1200.0000000000014,1200.000000000001
Q4-2,2025-09-06,m3,14887.93150304678,14887.93150304678,5717.378576317792,20605.31007936457,2389.49672833841,1200.000000000001,1200.0
Q4-2,2025-09-07,m3,36902.58633559811,36902.58633559811,13669.632424303922,50572.21875990203,2655.4306892751256,1200.0,1200.0000000000014
Q4-2,2025-09-08,m3,35848.10945732758,35848.10945732758,32638.548410204312,68486.65786753189,6978.514252122577,1200.0000000000014,1200.0000000000011
Q4-2,2025-09-09,m3,36531.22094967213,36531.22094967213,17274.875020688938,53806.09597036107,3479.916528178631,1200.0000000000011,1200.000000000006
Q4-2,2025-09-10,m3,37361.170874774274,37361.170874774274,34189.78351962546,71550.95439439974,7300.76024997563,1200.000000000006,1199.9999999999957
Q4-2,2025-09-11,m3,37708.31007336617,37708.31007336617,16407.93416242601,54116.24423579218,3164.0116638977584,1199.9999999999957,1200.0000000000095
Q4-2,2025-09-12,m3,16576.230619254424,16576.230619254424,2231.2909198274474,18807.52153908187,817.1487293865325,1200.0000000000095,1200.000000000001
Q4-2,2025-09-13,m3,14807.583314182046,14807.583314182046,4543.508593348233,19351.09190753028,2076.712148026303,1200.000000000001,1200.0000000000036
Q4-2,2025-09-14,m3,37819.43780933507,37819.43780933507,25774.89472350009,63594.33253283516,5525.5552361479395,1200.0000000000036,1200.0000000000107
Q4-2,2025-09-15,m3,37875.79705501356,37875.79705501356,16885.64476190117,54761.441816914725,3456.155243203578,1200.0000000000107,1200.0000000000034
Q4-2,2025-09-16,m3,37658.57748906399,37658.57748906399,22709.088054858777,60367.66554392276,5424.0457167159875,1200.0000000000034,1199.9999999999943
Q4-2,2025-09-17,m3,39173.42219661518,39173.42219661518,19576.162689389417,58749.584886004595,4139.471488836449,1199.9999999999943,1200.0000000000011
Q4-2,2025-09-18,m3,37434.90732696821,37434.90732696821,22745.347938802253,60180.255265770465,4648.403669880769,1200.0000000000011,1199.9999999999968
Q4-2,2025-09-19,m3,17453.89166837035,17453.89166837035,3352.3525303076176,20806.244198677967,1688.301564037913,1199.9999999999968,1199.9999999999995
Q4-2,2025-09-20,m3,14985.003769277027,14985.003769277027,5852.305831846072,20837.3096011231,2258.8327982438445,1199.9999999999995,1199.9999999999995
Q4-2,2025-09-21,m3,39828.807763647404,39828.807763647404,15927.875186036941,55756.68294968434,3549.5023295637975,1199.9999999999995,1200.0000000000077
Q4-2,2025-09-22,m3,39360.01800992314,39360.01800992314,20249.40627958376,59609.4242895069,4716.306521940396,1200.0000000000077,1199.9999999999998
Q4-2,2025-09-23,m3,39152.11062303644,39152.11062303644,26962.60659924505,66114.71722228148,5652.006677358533,1199.9999999999998,1200.000000000007
Q4-2,2025-09-24,m3,40177.91503830895,40177.91503830895,17354.412974358544,57532.328012667494,4144.0518367427385,1200.000000000007,1200.0000000000023
Q4-2,2025-09-25,m3,39702.46931976607,39702.46931976607,16386.489486438073,56088.958806204144,3806.315392481159,1200.0000000000023,1200.000000000001
Q4-2,2025-09-26,m3,17290.091016662693,17290.091016662693,2954.3226223990578,20244.41363906175,1280.7618980160673,1200.000000000001,1199.9999999999936
Q4-2,2025-09-27,m3,15386.40916540176,15386.40916540176,6867.134812198416,22253.543977600173,2781.6441163455006,1199.9999999999936,1200.0000000000057
Q4-2,2025-09-28,m3,40092.654251365806,40092.654251365806,26848.606925873286,66941.2611772391,5691.86539460295,1200.0000000000057,1200.000000000005
Q4-2,2025-09-29,m3,40225.81710897101,40225.81710897101,22331.820953243812,62557.63806221482,4797.755382476997,1200.000000000005,1199.9999999999957
Q4-2,2025-09-30,m3,40721.97127435532,40721.97127435532,30246.1712914594,70968.14256581472,6440.188457172793,1199.9999999999957,1199.9999999999975
Q4-2,2025-10-01,m3,40081.52458346347,40081.52458346347,4949.895519921654,45031.42010338513,1262.7604617631741,1199.9999999999975,1200.0000000000095
Q4-2,2025-10-02,m3,35832.162723866015,35832.162723866015,8537.572167758874,44369.73489162489,1930.5254394608978,1200.0000000000095,1199.9999999999986
Q4-2,2025-10-03,m3,14356.075052514356,14356.075052514356,1081.6164760843512,15437.691528598707,541.7917658553131,1199.9999999999986,1200.0000000000073
Q4-2,2025-10-04,m3,13368.292600120687,13368.292600120687,3478.895907739653,16847.18850786034,1365.6166657117114,1200.0000000000073,1200.0000000000039
Q4-2,2025-10-05,m3,37092.04751609577,37092.04751609577,9617.11054852463,46709.1580646204,2066.42698010361,1200.0000000000039,1199.9999999999975
Q4-2,2025-10-06,m3,38257.13322659979,38257.13322659979,9993.359330520338,48250.49255712013,2124.468108217805,1199.9999999999975,1200.000000000005
Q4-2,2025-10-07,m3,37107.75430251911,37107.75430251911,12757.570495202135,49865.324797721245,2778.141053618634,1200.000000000005,1200.0000000000002
Q4-2,2025-10-08,m3,34938.38780431463,34938.38780431463,20811.15172739131,55749.539531705945,4524.243935489276,1200.0000000000002,1200.0000000000111
Q4-2,2025-10-09,m3,35619.95051477055,35619.95051477055,17909.380164604663,53529.33067937521,3939.920789391812,1200.0000000000111,1199.9999999999955
Q4-2,2025-10-10,m3,14115.596197078823,14115.596197078823,2217.1521192565488,16332.748316335372,1046.9370698938997,1199.9999999999955,1200.0000000000043
Q4-2,2025-10-11,m3,12803.503638042583,12803.503638042583,5300.04703006242,18103.550668105003,2000.1088618475799,1200.0000000000043,1200.0000000000025
Q4-2,2025-10-12,m3,35621.39947737291,35621.39947737291,20651.063992179028,56272.463469551934,4326.919110861327,1200.0000000000025,1200.0000000000005
Q4-2,2025-10-13,m3,37739.36063509918,37739.36063509918,11925.974168226654,49665.33480332584,2464.532232798725,1200.0000000000005,1199.9999999999945
Q4-2,2025-10-14,m3,38495.191181276154,38495.191181276154,17139.94748273985,55635.138664016005,3742.872011999294,1199.9999999999945,1200.0000000000057
Q4-2,2025-10-15,m3,36093.41304983804,36093.41304983804,32217.09182493898,68310.50487477702,7352.685915766498,1200.0000000000057,1200.0000000000055
Q4-2,2025-10-16,m3,37094.20384915185,37094.20384915185,34674.695893235854,71768.8997423877,7345.973038849917,1200.0000000000055,1200.0000000000014
Q4-2,2025-10-17,m3,15029.547871451297,15029.547871451297,1879.8072891753359,16909.355160626634,1055.1319592683908,1200.0000000000014,1199.999999999995
Q4-2,2025-10-18,m3,13445.294752111271,13445.294752111271,3968.853885419057,17414.14863753033,1758.520089558896,1199.999999999995,1200.000000000002
Q4-2,2025-10-19,m3,38347.22350185458,38347.22350185458,31977.019489557373,70324.24299141196,6615.314391078253,1200.000000000002,1199.9999999999995
Q4-2,2025-10-20,m3,41189.886626810374,41189.886626810374,19758.562201956272,60948.448828766646,4082.4784811247664,1199.9999999999995,1199.9999999999952
Q4-2,2025-10-21,m3,42597.5817561126,42597.5817561126,17448.929385471885,60046.51114158449,4244.088808647733,1199.9999999999952,1199.9999999999952
Q4-2,2025-10-22,m3,39597.906301279545,39597.906301279545,32825.00266886312,72422.90897014266,6764.892590118913,1199.9999999999952,1199.9999999999964
Q4-2,2025-10-23,m3,40123.3745198082,40123.3745198082,19821.49992712165,59944.874446929854,4245.958928264028,1199.9999999999964,1200.0000000000016
Q4-2,2025-10-24,m3,14818.233792708304,14818.233792708304,3053.824116230702,17872.05790893901,1229.8152652576462,1200.0000000000016,1200.000000000007
Q4-2,2025-10-25,m3,13913.981722979333,13913.981722979333,4538.058646057832,18452.040369037168,1442.5282661052124,1200.000000000007,1199.9999999999984
Q4-2,2025-10-26,m3,42170.896463466735,42170.896463466735,14073.493242998084,56244.38970646482,3026.616127358012,1199.9999999999984,1200.000000000002
Q4-2,2025-10-27,m3,43071.354085891,43071.354085891,14545.741238028215,57617.09532391922,3121.330544833652,1200.000000000002,1200.0000000000011
Q4-2,2025-10-28,m3,43915.35163333882,43915.35163333882,14589.491472452368,58504.84310579119,3232.3529385397733,1200.0000000000011,1200.0000000000005
Q4-2,2025-10-29,m3,41662.15300083526,41662.15300083526,37663.33384251537,79325.48684335063,8508.598051975732,1200.0000000000005,1199.9999999999995
Q4-2,2025-10-30,m3,43454.552700973785,43454.552700973785,17148.185112792366,60602.73781376615,3665.2574820087166,1199.9999999999995,1200.0000000000077
Q4-2,2025-10-31,m3,15652.83717189348,15652.83717189348,4211.664747915677,19864.501919809158,2011.3941259969538,1200.0000000000077,1199.9999999999993
Q4-2,2025-11-01,m3,13573.161145579466,13573.161145579466,5101.752205679336,18674.9133512588,1783.3007467210018,1199.9999999999993,1200.0000000000011
Q4-2,2025-11-02,m3,43545.17203686215,43545.17203686215,25620.13436989201,69165.30640675416,5234.819669636042,1200.0000000000011,1200.0000000000075
Q4-2,2025-11-03,m3,45977.09880206536,45977.09880206536,16065.843651412435,62042.94245347779,4032.657029255749,1200.0000000000075,1200.0000000000043
Q4-2,2025-11-04,m3,46724.14868580314,46724.14868580314,12339.731547592404,59063.88023339555,2530.7360282425134,1200.0000000000043,1200.0000000000139
Q4-2,2025-11-05,m3,46751.3296675603,46751.3296675603,15752.04447206532,62503.374139625615,3548.333174487197,1200.0000000000139,1200.0000000000057
Q4-2,2025-11-06,m3,47163.67400733236,47163.67400733236,25591.719472510806,72755.39347984316,5551.44629699646,1200.0000000000057,1199.999999999993
Q4-2,2025-11-07,m3,16153.246713643795,16153.246713643795,2076.6657331782726,18229.91244682207,827.2115929443632,1199.999999999993,1200.0000000000089
Q4-2,2025-11-08,m3,14312.039470904841,14312.039470904841,4319.624837962116,18631.66430886696,1340.2461226473356,1200.0000000000089,1200.0000000000014
Q4-2,2025-11-09,m3,47233.82235044171,47233.82235044171,20588.923184529714,67822.74553497143,4318.278868209379,1200.0000000000014,1200.000000000004
Q4-2,2025-11-10,m3,49040.90907659179,49040.90907659179,24121.752341931966,73162.66141852376,5049.042873837141,1200.000000000004,1200.0000000000066
Q4-2,2025-11-11,m3,49271.19499733263,49271.19499733263,12095.046909191686,61366.241906524316,2567.5820012377367,1200.0000000000066,1200.000000000004
Q4-2,2025-11-12,m3,49372.312972964806,49372.312972964806,14187.789707910179,63560.10268087499,2870.1822958344237,1200.000000000004,1200.0000000000023
Q4-2,2025-11-13,m3,49485.97560031884,49485.97560031884,20094.37375822132,69580.34935854016,4614.560931880689,1200.0000000000023,1200.0000000000027
Q4-2,2025-11-14,m3,16913.74000851898,16913.74000851898,1731.7776657906084,18645.517674309587,714.8215809843268,1200.0000000000027,1200.000000000007
Q4-2,2025-11-15,m3,14806.930669770569,14806.930669770569,7799.3557562885835,22606.286426059152,2200.1205655632543,1200.000000000007,1200.0000000000107
Q4-2,2025-11-16,m3,50733.24904994808,50733.24904994808,21540.24145794015,72273.49050788823,4353.361548752497,1200.0000000000107,1200.0000000000052
Q4-2,2025-11-17,m3,51750.988579815705,51750.988579815705,10390.29137071222,62141.279950527925,2072.9549197882106,1200.0000000000052,1200.0000000000039
Q4-2,2025-11-18,m3,51427.407068821354,51427.407068821354,16945.42157170432,68372.82864052567,3647.921372751017,1200.0000000000039,1200.000000000004
Q4-2,2025-11-19,m3,52164.41090519537,52164.41090519537,19673.992790519107,71838.40369571449,4140.609503165027,1200.000000000004,1200.0000000000016
Q4-2,2025-11-20,m3,52611.55438302588,52611.55438302588,14996.377285920938,67607.93166894683,3208.0462853095214,1200.0000000000016,1200.0000000000055
Q4-2,2025-11-21,m3,17650.244237029074,17650.244237029074,2175.9553487898634,19826.199585818937,1090.169329016484,1200.0000000000055,1199.9999999999986
Q4-2,2025-11-22,m3,14811.449373992526,14811.449373992526,8376.075937559923,23187.525311552447,2477.1400589588948,1199.9999999999986,1200.0000000000005
Q4-2,2025-11-23,m3,53157.903752415106,53157.903752415106,18793.98528398356,71951.88903639867,3684.191575998404,1200.0000000000005,1200.0000000000075
Q4-2,2025-11-24,m3,52953.88563759597,52953.88563759597,12010.240461446076,64964.12609904205,2496.3639010118222,1200.0000000000075,1200.0000000000018
Q4-2,2025-11-25,m3,52657.581050906054,52657.581050906054,16271.544275258324,68929.12532616437,3254.5925453011105,1200.0000000000018,1199.999999999997
Q4-2,2025-11-26,m3,53226.052876095055,53226.052876095055,17771.447653864627,70997.50052995968,3678.6007104340006,1199.999999999997,1200.0000000000016
Q4-2,2025-11-27,m3,54165.201347783106,54165.201347783106,14171.293032090878,68336.49437987398,2953.634400850145,1200.0000000000016,1199.999999999999
Q4-2,2025-11-28,m3,17288.46399379966,17288.46399379966,2164.924246839222,19453.388240638884,872.3014402944805,1199.999999999999,1199.999999999998
Q4-2,2025-11-29,m3,15304.718739470642,15304.718739470642,14710.936921006254,30015.655660476896,4571.323721843192,1199.999999999998,1199.9999999999875
Q4-2,2025-11-30,m3,54584.756230010666,54584.756230010666,26216.893937473484,80801.65016748416,5344.657576509311,1199.9999999999875,1200.0000000000032
